"source","ident","fold"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s21_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s22_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s25_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s33_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s34_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022613-16-53/000025/2022613-16-53_Nezara_viridula_000025_s7_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022613-16-53/000055/2022613-16-53_Nezara_viridula_000055_s122_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022614-15-44/000033/2022614-15-44_Nezara_viridula_000033_s9_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/202262-15-28/000008/202262-15-28_Nezara_viridula_000008_s64_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/202262-15-28/000009/202262-15-28_Nezara_viridula_000009_s26_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/202262-15-28/000015/202262-15-28_Nezara_viridula_000015_s32_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Palomena_prasina/2022811-16-28/000016/2022811-16-28_Palomena_prasina_000016_s68_ch2","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Rhaphigaster_nebulos/2023104-16-43/000059/2023104-16-43_Rhaphigaster_nebulos_000059_s73_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Rhaphigaster_nebulos/2023914-16-48/000002/2023914-16-48_Rhaphigaster_nebulos_000002_s1_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Rhaphigaster_nebulos/2023914-16-48/000002/2023914-16-48_Rhaphigaster_nebulos_000002_s2_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Rhaphigaster_nebulos/2023919-16-30/000039/2023919-16-30_Rhaphigaster_nebulos_000039_s34_ch0","validate"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/1_111/250709_1217","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/1_60/250709_1214","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_76/250425_1927","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_1/250715_1641","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/1_73/250707_1152","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_44/250424_1827","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_80/250424_1833","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_51/250424_1831","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/50/250424_1835","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_72/250724_1741_01","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/22/250424_1828","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_32/250723_0815","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/5/250724_1743","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_90/250422_1610","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/54/250424_1831_01","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-09-19/18/250919_1428","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_76/250422_1610","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_20/250711_1147","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_18/250422_1610","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/6/250812_1147","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_107/250425_1931","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_40/250424_1842","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_107/250715_1642","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_107/250422_1610","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_137/250703_1613","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_48/250724_1740","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_114/250812_1225","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_108/250424_1841","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-08/1_137/250708_1325","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_29/250711_1150","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_32/250711_1121","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_10/250812_1219","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/3/250812_1146","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/24/250707_1037","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_67/250731_1505","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_18/250424_1822","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/52/250808_1237","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-23/1_37/250627_0828","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_107/250424_1825","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_62/250821_1338","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_95/250717_1356","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_16/250812_1238","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_90/250425_1926","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_37/250705_1817","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-29/1_73/250729_1306","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_48/250726_1055","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/20/250731_1524","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_71/250423_1446","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_52/250703_1528","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_1/250717_1824","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_19/250711_1145","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_137/250705_1755","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_76/250424_1824","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_80/250422_1636","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-20/moth_1/20250629_020000","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_21/250715_1632","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_86/250731_1523","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_71/250424_1841","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_2/250731_1506","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_90/250424_1823","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/1_62/250707_1036","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/48/250812_1219","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/54/250422_1636","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_37/250703_1635","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/49/250810_1419","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_16/250717_1756","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_151/250731_1528","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_90/250812_1157","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_51/250422_1636","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-05/1_108/250805_1224","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/50/250812_2015","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/1_95/250808_1237","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_108/250423_1446","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/51/250709_0958_01","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_48/250723_0815","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_98/250424_1826","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_82/250703_1610","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_21/250731_1511","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/1_66/250808_1255","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_105/250705_1714","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/1_95/250810_1419","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_148/250821_1338","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_62/250823_1520","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_72/250821_1315","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_44/250422_1641","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/53/250709_0945","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/19/250703_1552","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-15/1_101/250715_1640","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_19/250731_1524","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-05/1_7/250805_1221","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/1_91/250808_1246","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-23/1_40/250423_1440","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/1_90/250709_1212","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/9/250707_1155","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_34/250812_2019","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_73/250821_1322","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_20/250709_1005","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/1_48/250713_1253","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-09/29/250709_1011","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_67/250723_1045","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_16/250814_1421","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-23/1_82/250623_0912","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-07/50/250707_1151","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-01/49/250801_1303","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_75/250812_2017","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-04-22/1_90/250423_1342","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-23/1_37/250625_1027","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/1_138/250723_1048","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-05/9/250805_1222","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_148/250823_1520","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-03/1_18/250703_1552","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-07-23/29/250731_1522","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_101/250812_1146","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/1_32/250812_2019","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_2/250821_1315","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/40/250823_1457","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-20/moth_1/20250622_020500","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-20/moth_2/20250629_023000","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-06-20/moth_2/20250629_015000","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-05/8/250807_1408","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-08/1_80/250808_1237","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/40/250821_1315","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-09-26/1_153/250926_1952","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-12/51/250812_1158","train"
"2026-05-26 Automatic Annotations","Luke - Various Opportunistic Recordings/2025-08-21/1_32/250821_1338","train"
